Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Pakistan,PAK,2011,Changes in inventories (current US$),NE.GDI.STKB.CD,3417398143
Pakistan,PAK,2010,Changes in inventories (current US$),NE.GDI.STKB.CD,2838510436
Pakistan,PAK,2009,Changes in inventories (current US$),NE.GDI.STKB.CD,2690440430
Pakistan,PAK,2008,Changes in inventories (current US$),NE.GDI.STKB.CD,2721239398
Pakistan,PAK,2007,Changes in inventories (current US$),NE.GDI.STKB.CD,2438178454
Pakistan,PAK,2006,Changes in inventories (current US$),NE.GDI.STKB.CD,2196232329
Pakistan,PAK,2005,Changes in inventories (current US$),NE.GDI.STKB.CD,1773959864
Pakistan,PAK,2004,Changes in inventories (current US$),NE.GDI.STKB.CD,1567639396
Pakistan,PAK,2003,Changes in inventories (current US$),NE.GDI.STKB.CD,1376626259
Pakistan,PAK,2002,Changes in inventories (current US$),NE.GDI.STKB.CD,941864241.6
Pakistan,PAK,2001,Changes in inventories (current US$),NE.GDI.STKB.CD,965304019.2
Pakistan,PAK,2000,Changes in inventories (current US$),NE.GDI.STKB.CD,999275187.2
Pakistan,PAK,1999,Changes in inventories (current US$),NE.GDI.STKB.CD,1028711774
Pakistan,PAK,1998,Changes in inventories (current US$),NE.GDI.STKB.CD,1658355534
Pakistan,PAK,1997,Changes in inventories (current US$),NE.GDI.STKB.CD,984072298.1
Pakistan,PAK,1996,Changes in inventories (current US$),NE.GDI.STKB.CD,1025523095
Pakistan,PAK,1995,Changes in inventories (current US$),NE.GDI.STKB.CD,916402632.2
Pakistan,PAK,1994,Changes in inventories (current US$),NE.GDI.STKB.CD,817762057.8
Pakistan,PAK,1993,Changes in inventories (current US$),NE.GDI.STKB.CD,814822824.3
Pakistan,PAK,1992,Changes in inventories (current US$),NE.GDI.STKB.CD,754625612.9
Pakistan,PAK,1991,Changes in inventories (current US$),NE.GDI.STKB.CD,706328344.3
Pakistan,PAK,1990,Changes in inventories (current US$),NE.GDI.STKB.CD,654419670
Pakistan,PAK,1989,Changes in inventories (current US$),NE.GDI.STKB.CD,647124211.3
Pakistan,PAK,1988,Changes in inventories (current US$),NE.GDI.STKB.CD,592423810.9
Pakistan,PAK,1987,Changes in inventories (current US$),NE.GDI.STKB.CD,553451808.9
Pakistan,PAK,1986,Changes in inventories (current US$),NE.GDI.STKB.CD,557966491
Pakistan,PAK,1985,Changes in inventories (current US$),NE.GDI.STKB.CD,567282354.9
Pakistan,PAK,1984,Changes in inventories (current US$),NE.GDI.STKB.CD,556544991.1
Pakistan,PAK,1983,Changes in inventories (current US$),NE.GDI.STKB.CD,527637811
Pakistan,PAK,1982,Changes in inventories (current US$),NE.GDI.STKB.CD,744834113.7
Pakistan,PAK,1981,Changes in inventories (current US$),NE.GDI.STKB.CD,454545424.2
Pakistan,PAK,1980,Changes in inventories (current US$),NE.GDI.STKB.CD,202020202
Pakistan,PAK,1979,Changes in inventories (current US$),NE.GDI.STKB.CD,176767676.8
Pakistan,PAK,1978,Changes in inventories (current US$),NE.GDI.STKB.CD,101010101
Pakistan,PAK,1977,Changes in inventories (current US$),NE.GDI.STKB.CD,101010101
Pakistan,PAK,1976,Changes in inventories (current US$),NE.GDI.STKB.CD,0
Pakistan,PAK,1975,Changes in inventories (current US$),NE.GDI.STKB.CD,202020202
Pakistan,PAK,1974,Changes in inventories (current US$),NE.GDI.STKB.CD,101010101
Pakistan,PAK,1973,Changes in inventories (current US$),NE.GDI.STKB.CD,94580535.33
Pakistan,PAK,1972,Changes in inventories (current US$),NE.GDI.STKB.CD,146375064.6
Pakistan,PAK,1971,Changes in inventories (current US$),NE.GDI.STKB.CD,177866442.7
Pakistan,PAK,1970,Changes in inventories (current US$),NE.GDI.STKB.CD,148467030.7
Pakistan,PAK,1969,Changes in inventories (current US$),NE.GDI.STKB.CD,83998320.03
Pakistan,PAK,1968,Changes in inventories (current US$),NE.GDI.STKB.CD,251994960.1
Pakistan,PAK,1967,Changes in inventories (current US$),NE.GDI.STKB.CD,29399412.01
Pakistan,PAK,1966,Changes in inventories (current US$),NE.GDI.STKB.CD,-94498110.04
Pakistan,PAK,1965,Changes in inventories (current US$),NE.GDI.STKB.CD,8399832.003
Pakistan,PAK,1964,Changes in inventories (current US$),NE.GDI.STKB.CD,4199916.002
Pakistan,PAK,1963,Changes in inventories (current US$),NE.GDI.STKB.CD,4199916.002
Pakistan,PAK,1962,Changes in inventories (current US$),NE.GDI.STKB.CD,15749706.01
Pakistan,PAK,1961,Changes in inventories (current US$),NE.GDI.STKB.CD,44099202.02
Pakistan,PAK,1960,Changes in inventories (current US$),NE.GDI.STKB.CD,5249895.002
Pakistan,PAK,2018,Changes in inventories (current LCU),NE.GDI.STKB.CN,5.50344E+11
Pakistan,PAK,2017,Changes in inventories (current LCU),NE.GDI.STKB.CN,5.11402E+11
Pakistan,PAK,2016,Changes in inventories (current LCU),NE.GDI.STKB.CN,4.6521E+11
Pakistan,PAK,2015,Changes in inventories (current LCU),NE.GDI.STKB.CN,4.39088E+11
Pakistan,PAK,2014,Changes in inventories (current LCU),NE.GDI.STKB.CN,4.02701E+11
Pakistan,PAK,2013,Changes in inventories (current LCU),NE.GDI.STKB.CN,3.58171E+11
Pakistan,PAK,2012,Changes in inventories (current LCU),NE.GDI.STKB.CN,3.20744E+11
Pakistan,PAK,2011,Changes in inventories (current LCU),NE.GDI.STKB.CN,2.92423E+11
Pakistan,PAK,2010,Changes in inventories (current LCU),NE.GDI.STKB.CN,2.37872E+11
Pakistan,PAK,2009,Changes in inventories (current LCU),NE.GDI.STKB.CN,2.11195E+11
Pakistan,PAK,2008,Changes in inventories (current LCU),NE.GDI.STKB.CN,1.70204E+11
Pakistan,PAK,2007,Changes in inventories (current LCU),NE.GDI.STKB.CN,1.47837E+11
Pakistan,PAK,2006,Changes in inventories (current LCU),NE.GDI.STKB.CN,1.31459E+11
Pakistan,PAK,2005,Changes in inventories (current LCU),NE.GDI.STKB.CN,1.05298E+11
Pakistan,PAK,2004,Changes in inventories (current LCU),NE.GDI.STKB.CN,90249000000
Pakistan,PAK,2003,Changes in inventories (current LCU),NE.GDI.STKB.CN,80629000000
Pakistan,PAK,2002,Changes in inventories (current LCU),NE.GDI.STKB.CN,58000000000
Pakistan,PAK,2001,Changes in inventories (current LCU),NE.GDI.STKB.CN,56200000000
Pakistan,PAK,2000,Changes in inventories (current LCU),NE.GDI.STKB.CN,51700000000
Pakistan,PAK,1999,Changes in inventories (current LCU),NE.GDI.STKB.CN,48000000000
Pakistan,PAK,1998,Changes in inventories (current LCU),NE.GDI.STKB.CN,71400000000
Pakistan,PAK,1997,Changes in inventories (current LCU),NE.GDI.STKB.CN,38275000000
Pakistan,PAK,1996,Changes in inventories (current LCU),NE.GDI.STKB.CN,34338000000
Pakistan,PAK,1995,Changes in inventories (current LCU),NE.GDI.STKB.CN,28200000000
Pakistan,PAK,1994,Changes in inventories (current LCU),NE.GDI.STKB.CN,24600000000
Pakistan,PAK,1993,Changes in inventories (current LCU),NE.GDI.STKB.CN,21100000000
Pakistan,PAK,1992,Changes in inventories (current LCU),NE.GDI.STKB.CN,18700000000
Pakistan,PAK,1991,Changes in inventories (current LCU),NE.GDI.STKB.CN,15800000000
Pakistan,PAK,1990,Changes in inventories (current LCU),NE.GDI.STKB.CN,14000000000
Pakistan,PAK,1989,Changes in inventories (current LCU),NE.GDI.STKB.CN,12400000000
Pakistan,PAK,1988,Changes in inventories (current LCU),NE.GDI.STKB.CN,10400000000
Pakistan,PAK,1987,Changes in inventories (current LCU),NE.GDI.STKB.CN,9500000300
Pakistan,PAK,1986,Changes in inventories (current LCU),NE.GDI.STKB.CN,8999999500
Pakistan,PAK,1985,Changes in inventories (current LCU),NE.GDI.STKB.CN,8600000500
Pakistan,PAK,1984,Changes in inventories (current LCU),NE.GDI.STKB.CN,7500000300
Pakistan,PAK,1983,Changes in inventories (current LCU),NE.GDI.STKB.CN,6701000200
Pakistan,PAK,1982,Changes in inventories (current LCU),NE.GDI.STKB.CN,7857999900
Pakistan,PAK,1981,Changes in inventories (current LCU),NE.GDI.STKB.CN,4499999700
Pakistan,PAK,1980,Changes in inventories (current LCU),NE.GDI.STKB.CN,2000000000
Pakistan,PAK,1979,Changes in inventories (current LCU),NE.GDI.STKB.CN,1750000000
Pakistan,PAK,1978,Changes in inventories (current LCU),NE.GDI.STKB.CN,1000000000
Pakistan,PAK,1977,Changes in inventories (current LCU),NE.GDI.STKB.CN,1000000000
Pakistan,PAK,1976,Changes in inventories (current LCU),NE.GDI.STKB.CN,0
Pakistan,PAK,1975,Changes in inventories (current LCU),NE.GDI.STKB.CN,2000000000
Pakistan,PAK,1974,Changes in inventories (current LCU),NE.GDI.STKB.CN,1000000000
Pakistan,PAK,1973,Changes in inventories (current LCU),NE.GDI.STKB.CN,1000000000
Pakistan,PAK,1972,Changes in inventories (current LCU),NE.GDI.STKB.CN,850000000
Pakistan,PAK,1971,Changes in inventories (current LCU),NE.GDI.STKB.CN,847000000
Pakistan,PAK,1970,Changes in inventories (current LCU),NE.GDI.STKB.CN,707000000
Pakistan,PAK,1969,Changes in inventories (current LCU),NE.GDI.STKB.CN,400000000
Pakistan,PAK,1968,Changes in inventories (current LCU),NE.GDI.STKB.CN,1200000000
Pakistan,PAK,1967,Changes in inventories (current LCU),NE.GDI.STKB.CN,140000000
Pakistan,PAK,1966,Changes in inventories (current LCU),NE.GDI.STKB.CN,-450000000
Pakistan,PAK,1965,Changes in inventories (current LCU),NE.GDI.STKB.CN,40000000
Pakistan,PAK,1964,Changes in inventories (current LCU),NE.GDI.STKB.CN,20000000
Pakistan,PAK,1963,Changes in inventories (current LCU),NE.GDI.STKB.CN,20000000
Pakistan,PAK,1962,Changes in inventories (current LCU),NE.GDI.STKB.CN,75000100
Pakistan,PAK,1961,Changes in inventories (current LCU),NE.GDI.STKB.CN,210000400
Pakistan,PAK,1960,Changes in inventories (current LCU),NE.GDI.STKB.CN,25000000
Pakistan,PAK,2018,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2.09611E+11
Pakistan,PAK,2017,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.98816E+11
Pakistan,PAK,2016,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.88093E+11
Pakistan,PAK,2015,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.78242E+11
Pakistan,PAK,2014,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.7019E+11
Pakistan,PAK,2013,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.6259E+11
Pakistan,PAK,2012,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.55743E+11
Pakistan,PAK,2011,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.50466E+11
Pakistan,PAK,2010,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.46441E+11
Pakistan,PAK,2009,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.44125E+11
Pakistan,PAK,2008,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.40156E+11
Pakistan,PAK,2007,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.37812E+11
Pakistan,PAK,2006,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.31459E+11
Pakistan,PAK,2005,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.25358E+11
Pakistan,PAK,2004,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.16827E+11
Pakistan,PAK,2003,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.12623E+11
Pakistan,PAK,2002,Changes in inventories (constant LCU),NE.GDI.STKB.KN,84788788300
Pakistan,PAK,2001,Changes in inventories (constant LCU),NE.GDI.STKB.KN,83874183400
Pakistan,PAK,2000,Changes in inventories (constant LCU),NE.GDI.STKB.KN,81949867400
Pakistan,PAK,1999,Changes in inventories (constant LCU),NE.GDI.STKB.KN,77437095000
Pakistan,PAK,1998,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1.22461E+11
Pakistan,PAK,1997,Changes in inventories (constant LCU),NE.GDI.STKB.KN,69970238200
Pakistan,PAK,1996,Changes in inventories (constant LCU),NE.GDI.STKB.KN,70942562500
Pakistan,PAK,1995,Changes in inventories (constant LCU),NE.GDI.STKB.KN,64277316500
Pakistan,PAK,1994,Changes in inventories (constant LCU),NE.GDI.STKB.KN,65205106900
Pakistan,PAK,1993,Changes in inventories (constant LCU),NE.GDI.STKB.KN,64336695100
Pakistan,PAK,1992,Changes in inventories (constant LCU),NE.GDI.STKB.KN,64410918300
Pakistan,PAK,1991,Changes in inventories (constant LCU),NE.GDI.STKB.KN,56379966800
Pakistan,PAK,1990,Changes in inventories (constant LCU),NE.GDI.STKB.KN,55815868400
Pakistan,PAK,1989,Changes in inventories (constant LCU),NE.GDI.STKB.KN,53047340500
Pakistan,PAK,1988,Changes in inventories (constant LCU),NE.GDI.STKB.KN,48794351800
Pakistan,PAK,1987,Changes in inventories (constant LCU),NE.GDI.STKB.KN,49031866200
Pakistan,PAK,1986,Changes in inventories (constant LCU),NE.GDI.STKB.KN,48779508100
Pakistan,PAK,1985,Changes in inventories (constant LCU),NE.GDI.STKB.KN,48764660600
Pakistan,PAK,1984,Changes in inventories (constant LCU),NE.GDI.STKB.KN,44667538400
Pakistan,PAK,1983,Changes in inventories (constant LCU),NE.GDI.STKB.KN,43969839100
Pakistan,PAK,1982,Changes in inventories (constant LCU),NE.GDI.STKB.KN,54323981900
Pakistan,PAK,1981,Changes in inventories (constant LCU),NE.GDI.STKB.KN,33400451200
Pakistan,PAK,1980,Changes in inventories (constant LCU),NE.GDI.STKB.KN,10702989700
Pakistan,PAK,1979,Changes in inventories (constant LCU),NE.GDI.STKB.KN,10591655300
Pakistan,PAK,1978,Changes in inventories (constant LCU),NE.GDI.STKB.KN,2672036300
Pakistan,PAK,1977,Changes in inventories (constant LCU),NE.GDI.STKB.KN,3918986500
Pakistan,PAK,1976,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-9025544700
Pakistan,PAK,1975,Changes in inventories (constant LCU),NE.GDI.STKB.KN,25028072900
Pakistan,PAK,1974,Changes in inventories (constant LCU),NE.GDI.STKB.KN,12981642300
Pakistan,PAK,1973,Changes in inventories (constant LCU),NE.GDI.STKB.KN,19453907900
Pakistan,PAK,1972,Changes in inventories (constant LCU),NE.GDI.STKB.KN,19312883300
Pakistan,PAK,1971,Changes in inventories (constant LCU),NE.GDI.STKB.KN,20032850000
Pakistan,PAK,1970,Changes in inventories (constant LCU),NE.GDI.STKB.KN,16789295400
Pakistan,PAK,1969,Changes in inventories (constant LCU),NE.GDI.STKB.KN,6657823700
Pakistan,PAK,1968,Changes in inventories (constant LCU),NE.GDI.STKB.KN,38232385800
Pakistan,PAK,1967,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-4342058900
Pakistan,PAK,1966,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-31077266500
Pakistan,PAK,1965,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-10138893100
Pakistan,PAK,1964,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-8906781600
Pakistan,PAK,1963,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-7964146700
Pakistan,PAK,1962,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-3896714900
Pakistan,PAK,1961,Changes in inventories (constant LCU),NE.GDI.STKB.KN,3473651200
Pakistan,PAK,1960,Changes in inventories (constant LCU),NE.GDI.STKB.KN,-3080262000
Pakistan,PAK,2018,Gross capital formation (current US$),NE.GDI.TOTL.CD,51338063558
Pakistan,PAK,2017,Gross capital formation (current US$),NE.GDI.TOTL.CD,49080056297
Pakistan,PAK,2016,Gross capital formation (current US$),NE.GDI.TOTL.CD,43710113577
Pakistan,PAK,2015,Gross capital formation (current US$),NE.GDI.TOTL.CD,42496334979
Pakistan,PAK,2014,Gross capital formation (current US$),NE.GDI.TOTL.CD,35762880042
Pakistan,PAK,2013,Gross capital formation (current US$),NE.GDI.TOTL.CD,34584128656
Pakistan,PAK,2012,Gross capital formation (current US$),NE.GDI.TOTL.CD,33827981325
Pakistan,PAK,2011,Gross capital formation (current US$),NE.GDI.TOTL.CD,30159882855
Pakistan,PAK,2010,Gross capital formation (current US$),NE.GDI.TOTL.CD,28038369150
Pakistan,PAK,2009,Gross capital formation (current US$),NE.GDI.TOTL.CD,29509938432
Pakistan,PAK,2008,Gross capital formation (current US$),NE.GDI.TOTL.CD,32664881328
Pakistan,PAK,2007,Gross capital formation (current US$),NE.GDI.TOTL.CD,28628810143
Pakistan,PAK,2006,Gross capital formation (current US$),NE.GDI.TOTL.CD,26535887438
Pakistan,PAK,2005,Gross capital formation (current US$),NE.GDI.TOTL.CD,20894375783
Pakistan,PAK,2004,Gross capital formation (current US$),NE.GDI.TOTL.CD,16242765329
Pakistan,PAK,2003,Gross capital formation (current US$),NE.GDI.TOTL.CD,13950179273
Pakistan,PAK,2002,Gross capital formation (current US$),NE.GDI.TOTL.CD,11990467684
Pakistan,PAK,2001,Gross capital formation (current US$),NE.GDI.TOTL.CD,12290020611
Pakistan,PAK,2000,Gross capital formation (current US$),NE.GDI.TOTL.CD,12739502295
Pakistan,PAK,1999,Gross capital formation (current US$),NE.GDI.TOTL.CD,9801844394
Pakistan,PAK,1998,Gross capital formation (current US$),NE.GDI.TOTL.CD,11014941458
Pakistan,PAK,1997,Gross capital formation (current US$),NE.GDI.TOTL.CD,11187545797
Pakistan,PAK,1996,Gross capital formation (current US$),NE.GDI.TOTL.CD,12028706762
Pakistan,PAK,1995,Gross capital formation (current US$),NE.GDI.TOTL.CD,11245267690
Pakistan,PAK,1994,Gross capital formation (current US$),NE.GDI.TOTL.CD,10143573753
Pakistan,PAK,1993,Gross capital formation (current US$),NE.GDI.TOTL.CD,10716889617
Pakistan,PAK,1992,Gross capital formation (current US$),NE.GDI.TOTL.CD,9842174290
Pakistan,PAK,1991,Gross capital formation (current US$),NE.GDI.TOTL.CD,8647872968
Pakistan,PAK,1990,Gross capital formation (current US$),NE.GDI.TOTL.CD,7576123045
Pakistan,PAK,1989,Gross capital formation (current US$),NE.GDI.TOTL.CD,7596925377
Pakistan,PAK,1988,Gross capital formation (current US$),NE.GDI.TOTL.CD,6930561259
Pakistan,PAK,1987,Gross capital formation (current US$),NE.GDI.TOTL.CD,6381590428
Pakistan,PAK,1986,Gross capital formation (current US$),NE.GDI.TOTL.CD,5988840577
Pakistan,PAK,1985,Gross capital formation (current US$),NE.GDI.TOTL.CD,5705804730
Pakistan,PAK,1984,Gross capital formation (current US$),NE.GDI.TOTL.CD,5691599904
Pakistan,PAK,1983,Gross capital formation (current US$),NE.GDI.TOTL.CD,5394015630
Pakistan,PAK,1982,Gross capital formation (current US$),NE.GDI.TOTL.CD,5918198976
Pakistan,PAK,1981,Gross capital formation (current US$),NE.GDI.TOTL.CD,5275656687
Pakistan,PAK,1980,Gross capital formation (current US$),NE.GDI.TOTL.CD,4378282667
Pakistan,PAK,1979,Gross capital formation (current US$),NE.GDI.TOTL.CD,3522828515
Pakistan,PAK,1978,Gross capital formation (current US$),NE.GDI.TOTL.CD,3182323273
Pakistan,PAK,1977,Gross capital formation (current US$),NE.GDI.TOTL.CD,2914747323
Pakistan,PAK,1976,Gross capital formation (current US$),NE.GDI.TOTL.CD,2299999990
Pakistan,PAK,1975,Gross capital formation (current US$),NE.GDI.TOTL.CD,1840202061
Pakistan,PAK,1974,Gross capital formation (current US$),NE.GDI.TOTL.CD,1173131222
Pakistan,PAK,1973,Gross capital formation (current US$),NE.GDI.TOTL.CD,817837898.4
Pakistan,PAK,1972,Gross capital formation (current US$),NE.GDI.TOTL.CD,1319614276
Pakistan,PAK,1971,Gross capital formation (current US$),NE.GDI.TOTL.CD,1657286917
Pakistan,PAK,1970,Gross capital formation (current US$),NE.GDI.TOTL.CD,1583578265
Pakistan,PAK,1969,Gross capital formation (current US$),NE.GDI.TOTL.CD,1273624507
Pakistan,PAK,1968,Gross capital formation (current US$),NE.GDI.TOTL.CD,1457790865
Pakistan,PAK,1967,Gross capital formation (current US$),NE.GDI.TOTL.CD,1236455271
Pakistan,PAK,1966,Gross capital formation (current US$),NE.GDI.TOTL.CD,1032129420
Pakistan,PAK,1965,Gross capital formation (current US$),NE.GDI.TOTL.CD,1263334733
Pakistan,PAK,1964,Gross capital formation (current US$),NE.GDI.TOTL.CD,1052501260
Pakistan,PAK,1963,Gross capital formation (current US$),NE.GDI.TOTL.CD,948133032.3
Pakistan,PAK,1962,Gross capital formation (current US$),NE.GDI.TOTL.CD,769636371.3
Pakistan,PAK,1961,Gross capital formation (current US$),NE.GDI.TOTL.CD,683747879
Pakistan,PAK,1960,Gross capital formation (current US$),NE.GDI.TOTL.CD,428392419.2
Pakistan,PAK,2018,Gross capital formation (current LCU),NE.GDI.TOTL.CN,5.64945E+12
Pakistan,PAK,2017,Gross capital formation (current LCU),NE.GDI.TOTL.CN,5.14418E+12
Pakistan,PAK,2016,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4.56084E+12
Pakistan,PAK,2015,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4.31048E+12
Pakistan,PAK,2014,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3.68352E+12
Pakistan,PAK,2013,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3.3483E+12
Pakistan,PAK,2012,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3.0222E+12
Pakistan,PAK,2011,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2.58075E+12
Pakistan,PAK,2010,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2.34966E+12
Pakistan,PAK,2009,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2.31648E+12
Pakistan,PAK,2008,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2.04307E+12
Pakistan,PAK,2007,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1.73589E+12
Pakistan,PAK,2006,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1.58835E+12
Pakistan,PAK,2005,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1.24024E+12
Pakistan,PAK,2004,Gross capital formation (current LCU),NE.GDI.TOTL.CN,9.35096E+11
Pakistan,PAK,2003,Gross capital formation (current LCU),NE.GDI.TOTL.CN,8.17062E+11
Pakistan,PAK,2002,Gross capital formation (current LCU),NE.GDI.TOTL.CN,7.38373E+11
Pakistan,PAK,2001,Gross capital formation (current LCU),NE.GDI.TOTL.CN,7.15525E+11
Pakistan,PAK,2000,Gross capital formation (current LCU),NE.GDI.TOTL.CN,6.5911E+11
Pakistan,PAK,1999,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4.57357E+11
Pakistan,PAK,1998,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4.74245E+11
Pakistan,PAK,1997,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4.35134E+11
Pakistan,PAK,1996,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4.02762E+11
Pakistan,PAK,1995,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3.46045E+11
Pakistan,PAK,1994,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3.0514E+11
Pakistan,PAK,1993,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2.77516E+11
Pakistan,PAK,1992,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2.43894E+11
Pakistan,PAK,1991,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1.93446E+11
Pakistan,PAK,1990,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1.62076E+11
Pakistan,PAK,1989,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1.4557E+11
Pakistan,PAK,1988,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1.21666E+11
Pakistan,PAK,1987,Gross capital formation (current LCU),NE.GDI.TOTL.CN,1.0954E+11
Pakistan,PAK,1986,Gross capital formation (current LCU),NE.GDI.TOTL.CN,96599998500
Pakistan,PAK,1985,Gross capital formation (current LCU),NE.GDI.TOTL.CN,86499999700
Pakistan,PAK,1984,Gross capital formation (current LCU),NE.GDI.TOTL.CN,76700000300
Pakistan,PAK,1983,Gross capital formation (current LCU),NE.GDI.TOTL.CN,68503998500
Pakistan,PAK,1982,Gross capital formation (current LCU),NE.GDI.TOTL.CN,62436999200
Pakistan,PAK,1981,Gross capital formation (current LCU),NE.GDI.TOTL.CN,52229001200
Pakistan,PAK,1980,Gross capital formation (current LCU),NE.GDI.TOTL.CN,43344998400
Pakistan,PAK,1979,Gross capital formation (current LCU),NE.GDI.TOTL.CN,34876002300
Pakistan,PAK,1978,Gross capital formation (current LCU),NE.GDI.TOTL.CN,31505000400
Pakistan,PAK,1977,Gross capital formation (current LCU),NE.GDI.TOTL.CN,28855998500
Pakistan,PAK,1976,Gross capital formation (current LCU),NE.GDI.TOTL.CN,22769999900
Pakistan,PAK,1975,Gross capital formation (current LCU),NE.GDI.TOTL.CN,18218000400
Pakistan,PAK,1974,Gross capital formation (current LCU),NE.GDI.TOTL.CN,11613999100
Pakistan,PAK,1973,Gross capital formation (current LCU),NE.GDI.TOTL.CN,8647000100
Pakistan,PAK,1972,Gross capital formation (current LCU),NE.GDI.TOTL.CN,7663000100
Pakistan,PAK,1971,Gross capital formation (current LCU),NE.GDI.TOTL.CN,7892000300
Pakistan,PAK,1970,Gross capital formation (current LCU),NE.GDI.TOTL.CN,7540999700
Pakistan,PAK,1969,Gross capital formation (current LCU),NE.GDI.TOTL.CN,6064999900
Pakistan,PAK,1968,Gross capital formation (current LCU),NE.GDI.TOTL.CN,6942000100
Pakistan,PAK,1967,Gross capital formation (current LCU),NE.GDI.TOTL.CN,5888000000
Pakistan,PAK,1966,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4915000300
Pakistan,PAK,1965,Gross capital formation (current LCU),NE.GDI.TOTL.CN,6016000000
Pakistan,PAK,1964,Gross capital formation (current LCU),NE.GDI.TOTL.CN,5012011000
Pakistan,PAK,1963,Gross capital formation (current LCU),NE.GDI.TOTL.CN,4515009500
Pakistan,PAK,1962,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3665008400
Pakistan,PAK,1961,Gross capital formation (current LCU),NE.GDI.TOTL.CN,3256007400
Pakistan,PAK,1960,Gross capital formation (current LCU),NE.GDI.TOTL.CN,2040004700
Pakistan,PAK,2018,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,40298112117
Pakistan,PAK,2017,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,38134599340
Pakistan,PAK,2016,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,34811775268
Pakistan,PAK,2015,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,32451700935
Pakistan,PAK,2014,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,28329705852
Pakistan,PAK,2013,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,27569869843
Pakistan,PAK,2012,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,26824845067
Pakistan,PAK,2011,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,26160135197
Pakistan,PAK,2010,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,28038369150
Pakistan,PAK,2009,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,29998409054
Pakistan,PAK,2008,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,31351681091
Pakistan,PAK,2007,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,30047445055
Pakistan,PAK,2006,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,29286684654
Pakistan,PAK,2005,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,24715519512
